Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
1.20633E-3,72.848540849,0.689393447,0.012432166,0.555555556,0
1.21272E-3,73.090935789,0.690524708,0.01223483,0.555555556,0
1.22021E-3,73.334315823,0.691838914,0.012037494,0.555555556,0
1.22776E-3,73.579383212,0.693151613,0.011840158,0.569444444,0
1.24921E-3,73.828329876,0.69682259,0.011642822,0.569444444,0
1.25462E-3,74.078938958,0.697734825,0.011445486,0.569444444,0
1.26008E-3,74.330691506,0.698649678,0.01124815,0.576388889,0
1.26412E-3,74.583274263,0.699324613,0.011050814,0.576388889,0
1.28193E-3,74.838426307,0.702258176,0.010853478,0.576388889,0
1.28955E-3,75.095597086,0.703494602,0.010656142,0.576388889,0
1.29627E-3,75.354344143,0.704578944,0.010458806,0.583333333,0
1.309E-3,75.615340519,0.706607965,0.01026147,0.597222222,0
1.33513E-3,75.880176026,0.710688676,0.010064134,0.597222222,0
1.34469E-3,76.014644641,0.712153335,0.009965466,0.597222222,0
1.35682E-3,76.285688935,0.713991097,0.00976813,0.597222222,0
1.36847E-3,76.55835117,0.715733681,0.009570794,0.611111111,0
1.37816E-3,76.833070049,0.717167897,0.009373458,0.618055556,0
1.38547E-3,77.109670072,0.718239017,0.009176122,0.618055556,0
1.40775E-3,77.390475817,0.721456382,0.008978786,0.618055556,0
1.40948E-3,77.531424138,0.721703601,0.008880118,0.618055556,0
1.42442E-3,77.815420784,0.723816502,0.008682782,0.625,0
1.436E-3,78.101683408,0.725431081,0.008485446,0.625,0
1.46573E-3,78.393797812,0.729494609,0.008288111,0.625,0
1.47089E-3,78.540887224,0.730187708,0.008189443,0.631944444,0
1.48498E-3,78.837023377,0.732061341,0.007992107,0.638888889,0
1.49869E-3,79.136369696,0.733859958,0.007794771,0.645833333,0
1.50032E-3,79.286402111,0.734072847,0.007696103,0.645833333,0
1.50741E-3,79.587495518,0.734991524,0.007498767,0.645833333,0
1.53885E-3,79.893026647,0.738992678,0.007301431,0.645833333,0
1.56873E-3,80.049899807,0.742685208,0.007202763,0.645833333,0
1.58451E-3,80.365728343,0.744593057,0.007005427,0.645833333,0
1.60353E-3,80.526081171,0.746855463,0.006906759,0.652777778,0
1.6219E-3,80.849340994,0.74900285,0.006709423,0.652777778,0
1.62478E-3,81.011819071,0.749336656,0.006610755,0.652777778,0
1.62954E-3,81.337472626,0.749885734,0.006413419,0.659722222,0
1.65053E-3,81.502526037,0.7522789,0.006314751,0.666666667,0
1.68326E-3,81.837786057,0.755919527,0.006117415,0.666666667,0
1.6925E-3,82.007035764,0.756927858,0.006018747,0.673611111,0
1.76305E-3,82.353909669,0.764362961,0.005821411,0.680555556,0
1.76666E-3,82.53057596,0.764731448,0.005722743,0.6875,0
1.85245E-3,82.899150693,0.773155122,0.005525407,0.694444444,0
1.87271E-3,83.086422158,0.775057732,0.005426739,0.701388889,0
1.87767E-3,83.274189036,0.775518001,0.005328071,0.708333333,0
1.90579E-3,83.652973034,0.778095131,0.005130735,0.715277778,0
1.90828E-3,83.843800982,0.778320667,0.005032067,0.722222222,0
1.91189E-3,84.03498981,0.778646479,0.004933399,0.729166667,0
1.97195E-3,84.428248731,0.783931451,0.004736063,0.729166667,0
1.97761E-3,84.626009877,0.784416946,0.004637395,0.729166667,0
1.97918E-3,84.823928216,0.784551279,0.004538727,0.736111111,0
2.02253E-3,85.026181218,0.788190728,0.004440059,0.736111111,0
2.11428E-3,85.446728164,0.795502811,0.004242723,0.736111111,0
2.16061E-3,85.662788727,0.799005975,0.004144055,0.736111111,0
2.1912E-3,85.881908404,0.801254346,0.004045387,0.743055556,0
2.21562E-3,86.103470618,0.803013751,0.003946719,0.743055556,0
2.23022E-3,86.326493091,0.804050804,0.003848051,0.75,0
2.23228E-3,86.549721277,0.804196021,0.003749383,0.756944444,0
2.34352E-3,86.784073269,0.811740399,0.003650715,0.763888889,0
2.39428E-3,87.023501579,0.814993403,0.003552047,0.770833333,0
2.53849E-3,87.277350216,0.823649657,0.003453379,0.770833333,0
2.58569E-3,87.535919024,0.826309775,0.003354711,0.777777778,0
2.67602E-3,87.803520944,0.831183041,0.003256043,0.784722222,0
2.8894E-3,88.092461381,0.841676464,0.003157375,0.791666667,0
